probe	geneid
3426485	283248
3423931	283310
3423935	283310
3423939	283310
3423941	283310
3423943	283310
3423947	283310
3423957	283310
3423980	283310
3423985	283310
3423987	283310
3423989	283310
3423992	283310
3423995	283310
3423999	283310
3424001	283310
3424005	283310
3424007	283310
3424010	283310
3424012	283310
3424014	283310
3424016	283310
3424018	283310
3424020	283310
3424022	283310
3424024	283310
3424026	283310
3424028	283310
3424030	283310
3400236	283358
3457549	283373
3417500	283375
3473586	283455
3503355	283464
3451246	283464
3925208	283464
3414561	57609
3414632	57609
2927082	283742
3589212	283742
3652338	146177
3655877	283899
3746675	284040
3719456	284099
3737430	284131
3772394	8632
3772396	8632
3772404	8632
3772406	8632
3772409	8632
3772415	8632
3772417	8632
3772419	8632
3772422	8632
3772437	8632
3772314	8632
3788944	284254
3812426	25914
3843188	10597
3834744	284339
3847858	284427
2407359	284656
2332552	284716
2332554	284716
2332556	284716
2332528	284716
2589868	285025
2474409	285126
2519020	401024
2519026	401024
2519034	401024
2519079	401024
2519038	401024
2681114	285203
2701892	285315
2620150	285349
2662397	285367
2716156	285489
2790324	285533
2867392	285600
2872471	285605
2811500	285668
2968859	285755
2905025	285848
3079257	285973
3114878	286053
3188478	286204
3188514	286204
3225287	286205
3225290	286205
3225292	286205
4024160	286410
3973556	286464
3972339	286514
3709604	22899
3308619	118987
3395508	139341
4006416	139341
3988596	170261
2636786	201633
2871963	206338
3332204	219990
3410322	254013
3871242	255043
2418078	257194
3333603	283237
3371660	283254
3625451	283659
3625453	283659
3625455	283659
3625457	283659
3665049	283848
2594623	285172
2594627	285172
2691475	285282
4047056	285282
2620018	285343
2772968	285521
2832844	285613
2859491	285672
2859494	285672
3119765	286075
3119514	286128
3533333	286128
3119450	286128
3980035	286451
2501204	3557
3527807	122664
3717901	124912
3577775	145258
3577715	145264
2437094	200185
2452691	254428
3475295	283385
3840666	317701
3840678	317703
3870221	317703
2389996	317705
3416268	3228
2751385	1182
3895075	3420
2343025	26289
4026722	3421
2542972	91942
2811247	91942
3286975	93550
3554523	122616
3770290	124599
3819104	126003
3848480	126006
2351854	128346
3882214	128859
2531129	130888
4040617	130888
2755567	132625
3909639	132625
3999969	171484
3326950	143458
3644241	146310
3832435	147965
2659252	151987
2659257	151987
2659308	151987
2799146	151987
2845301	151987
2865216	153339
3822920	153339
2986127	6991
3152558	157638
3979101	158584
3529857	27141
2853325	167127
3620880	197131
3673806	197322
3819088	199675
3762125	201191
3120481	203054
3168032	203260
3683584	204474
3399379	219938
3504392	221143
2477302	253635
2682681	253635
3958422	254240
3393622	6330
2337407	255738
3313690	256536
3214646	256536
3212008	257019
3316126	283232
3545550	283579
3835085	284346
2778727	285555
3741800	489
2333481	6487
3957341	266629
3572929	283576
3942444	284904
3567243	317761
3846238	126321
3226181	27090
3445643	121504
2384268	128312
2634153	131368
2926131	134860
3561868	161198
3043264	221895
2890517	255426
3839400	284361
2434129	317772
3478957	317781
2926147	319100
3121198	157695
3726821	124857
3480411	8100
2607923	152330
3893287	55738
3928211	2897
2726396	326340
3421706	117177
2544662	1788
3144346	862
2377571	1379
2377527	1379
2377529	1379
2377544	1379
2377546	1379
2377548	1379
2377550	1379
2377554	1379
2377565	1379
2377533	1379
3329886	114971
3319073	143425
3708602	201243
2566689	254773
3454006	91010
2724308	152831
3734413	326624
3577683	327657
3588125	256646
2428405	389
2976155	167826
3549220	55148
2918982	2898
3455890	338785
3874636	54498
2328713	200081
3483159	255967
2827865	337876
3928601	337879
3928620	337880
4000839	56474
2638789	942
2364155	127933
3821183	126074
3859622	126375
2828757	134548
3406195	144608
3865618	147912
2460536	149371
3951583	150165
3602423	161753
3723671	162540
3066956	168455
3384248	220382
3040175	221823
2994981	222171
3687232	283897
3813604	284273
2390243	284521
2714818	285464
2807862	285636
2984543	285800
2691850	286676
3339722	5029
3724989	80279
3902403	80279
3643011	283948
3643015	283948
3643017	283948
3529609	5720
3811086	23556
3906709	149699
3303652	84545
3358090	3265
3339774	5031
2715634	118
2856484	4338
3871702	126204
3842481	126205
3536832	128866
3882681	128866
3039830	155465
3071213	168850
2685354	200895
2860614	202243
3076882	5726
3919942	283459
3434374	283459
4006504	79742
3871644	338321
3319018	338323
2784131	55212
3722152	10197
2780522	27068
3089535	64236
3318639	887
2339139	10207
3028956	259285
3028966	259286
3029213	259287
3444503	259290
4052275	259291
3444493	259294
3444474	259295
3444476	259295
3444472	259296
3201359	338376
2701071	53829
2441940	4009
3314614	84504
3815622	90007
2451261	127833
3587301	127833
3615745	127833
3836217	147700
2327219	23673
3029198	338398
2813043	23405
3577870	23405
2813039	23405
3976609	24140
3722820	79089
2519294	165215
3014223	168620
3014227	168620
3993487	139081
3157147	66004
2826058	94033
3581485	256281
2523686	57404
2523635	57404
3743194	284111
3126087	427
3406179	55766
4015884	9823
3336652	91683
2509988	130576
3145240	157657
2625763	201626
2479640	5495
3757288	9001
3891664	60437
2545811	5496
2660085	347688
2660092	347688
4030858	347688
4035478	347688
4053370	347688
2493489	133060
3190939	5524
3508898	90627
3249440	347731
3249442	347731
3249369	347731
2939232	347733
3577360	145270
2901913	203068
3092383	203068
2829622	347732
2829624	347732
3903598	2686
2334986	260293
3620380	283748
2654023	86
2515471	1745
2589992	91404
2589997	91404
2589999	91404
2590001	91404
2589929	91404
3757990	162427
3388517	253935
3770488	283985
2697372	347736
3731057	345275
2777044	345275
3229741	8022
2805232	23037
2955061	347734
3540552	2530
3734517	92736
3238835	256297
3676356	90850
3419898	283349
3715809	284086
3720616	284110
3119432	338328
2622026	339834
2953481	340205
4018436	340596
3064501	346606
2697902	349565
2327375	93974
2438282	128239
3638188	145864
3734535	347741
4053841	353116
4052323	353116
4052337	353116
4053812	353116
2657981	152137
2617148	339883
2359431	353137
2359386	199834
2402431	164091
2991395	9734
2883541	11063
2883568	11063
2359377	353139
2359350	353141
2435745	353142
3213530	23552
2359329	353143
2359322	353144
2435731	353145
2435733	353145
2359282	254910
3334257	83706
2642887	51554
2927905	51554
2927907	51554
3165035	89958
3230760	89958
3867835	113091
2873897	115123
2427720	128338
3887011	391253
3890840	128602
3891405	128611
3894699	128646
3882369	128861
3903875	128876
3230414	138307
4020938	139170
4021558	139760
3878076	140836
3878587	140856
3886444	140902
4040411	147111
3774475	147111
4040423	147111
2711034	151963
3366922	159963
3434048	160777
3418329	196403
2677971	201625
2677974	201625
2677976	201625
2677979	201625
2677982	201625
2677984	201625
2677986	201625
2677988	201625
2677993	201625
2677995	201625
2677997	201625
2677999	201625
2678001	201625
2678003	201625
2678016	201625
2678019	201625
2678022	201625
2678024	201625
2678026	201625
2677946	201625
2678029	201625
2678005	201625
3291281	219623
3352404	220323
2951057	221491
3727510	252983
3349535	255239
3837232	255783
3719150	284098
3708619	284114
3773814	284186
3869461	90317
3849190	284382
3825523	284439
2444363	284525
3194986	286256
3315712	338707
3459434	338811
3736965	339221
3689249	339221
3833323	339327
4053350	339456
2405104	339487
2603447	339487
2329920	339488
2383550	339500
2441329	339512
2545534	339779
2696415	339855
2755593	339976
2715222	339983
3053229	340252
2991995	340273
3029295	340307
3023318	340348
3025678	340351
3157844	340371
3148545	340419
3199431	340481
3740770	146760
2799509	153571
3331262	349667
3873389	9491
3108433	92140
3989006	158798
3237548	221079
3929073	56246
3095870	137964
3095815	137964
3558572	137964
3861832	126433
2530733	164781
2704143	151790
3428333	121601
3178255	286234
3028911	135927
3302467	118812
2780099	133308
3348568	143903
2788366	152485
3747638	201164
3871142	352909
2561493	347730
3704352	115992
3641777	204219
3677662	197358
3124074	94137
3261859	118980
3598267	123264
3751237	124925
3522101	140432
2615600	201595
3687308	253980
3336197	266743
2328273	347735
2615892	152189
3496916	160897
2869096	353189
3553017	91833
3980835	54413
3528842	122704
2950845	221496
2589253	51661
2589255	51661
3349293	4684
3881391	3397
2955282	8464
2707185	339829
3444588	353164
4053709	353164
3770345	342510
2600881	5077
2459438	128308
3056414	5982
3779950	753
3472625	6910
2620091	353274
2671422	353274
3228635	6837
4051926	6837
2809128	53918
3485863	11340
2811812	100130733
3365360	11234
3379708	219927
3695157	146223
2813060	5295
3976911	3266
3756445	147183
3756499	162605
3063573	349149
3063575	349149
3063577	349149
3756464	353288
3052944	1523
2560254	550
3433747	5985
3018509	11062
3917549	140258
3917555	284827
3928559	337966
3928551	337967
3917582	337968
3928605	337878
3928522	337882
3928529	337969
3928531	337970
3928534	337971
3928538	337972
3928545	337973
3928549	337974
3917589	337975
3928587	337978
3928590	337977
3917587	337979
3928487	337959
3928506	337960
3917563	254950
3928483	337963
3590164	6692
2351787	128344
2376548	148808
3344685	159989
3011675	219578
3810446	339302
3723872	284018
3723881	284018
3768280	284018
3887635	8202
3732230	26207
3981120	8473
2880051	5521
3934642	353332
2464005	10000
3242425	219771
3229797	169714
4038510	574
2828128	90624
2828130	90624
2828133	90624
2828135	90624
2828115	90624
3325263	120526
3729501	124773
3454145	144233
3436329	100533183
3817933	148066
2415837	163782
2544136	165324
2472914	165324
2962026	167691
2436338	200186
3747199	201161
3655771	253982
2399908	255104
3351711	283150
3087438	286097
3470503	338773
2625546	353324
2580298	5000
2580300	5000
3258648	338557
3258650	338557
3258652	338557
3258625	338557
2434716	29956
3835565	353355
2881950	153201
2688717	151888
2924514	135112
3425134	160418
2556752	200734
3507465	283537
3831831	284459
3107606	286148
3413456	341567
3593931	342035
3734342	350383
2997789	353345
2923868	5570
3887049	11065
3886532	11142
2770193	132949
3367917	341019
2331558	353500
2916390	23595
3341998	23595
2831284	7322
3266253	338567
2766576	221527
2949570	221527
3379031	254552
3708223	255877
3835208	284349
2662516	342945
3843947	342945
3427876	317
2609061	2917
3605739	54993
2361196	339403
2779992	7323
3635553	80765
4021633	10495
3631964	5315
3543935	51004
4038512	574
2719361	132864
3188883	169611
3506738	219333
3983462	219333
4028658	219333
4028662	219333
3025802	346673
3835544	7770
3035135	90637
3689971	91807
3689973	91807
3689975	91807
3689977	91807
3689979	91807
3689981	91807
3350027	120406
3466634	120935
3756630	125115
2469696	130813
2771983	132724
2977471	134637
3007968	135886
3174429	138241
3972551	139422
3455134	144501
3487360	144809
3812864	147381
3850660	147841
3826501	148206
2409275	149466
3882265	149954
3939450	150248
2591292	151112
2681044	151647
3569285	161145
2573016	165257
2337369	199964
2557956	200504
3706950	201305
2955110	202500
2955096	202500
3992148	203522
3512621	220081
3280224	221078
3002420	222008
3048778	222068
2904836	222662
2475710	253558
2985964	253769
3336094	254263
3377569	283130
3393993	283149
3414723	283471
3641112	283777
3735447	283991
3764791	284161
3729014	284161
3867326	284358
3867374	284359
3844603	284451
2435323	284486
2441188	284680
3902871	284805
2767764	285525
3002183	285877
3019565	286006
3342569	338699
2771877	339967
3870195	342926
2651740	344658
3358361	347862
3526772	348013
3683651	348158
3188245	348235
3188247	348235
3188249	348235
2397912	348487
2397926	348487
2397914	348487
2471316	348654
2712958	348793
2640379	348807
2799056	348932
3003107	349075
2497892	64965
3760266	2186
3125116	10395
2922940	245806
3893947	4987
3882241	359710
2376849	83593
2438344	54865
3009520	80761
3677315	9088
3934652	7327
3066297	6733
3100866	6733
3971612	168400
2947387	257202
2672376	339906
3598199	348094
3833141	348303
3739642	359845
3157751	23513
3864063	440533
3335517	10524
3235789	55388
2317434	127262
2897172	255488
3625050	256764
3625052	256764
2825796	340069
3040518	346389
3257750	143279
3464276	55117
3089049	10361
3771451	468
2472054	151449
3932917	191585
3382830	220032
3544071	338917
3377601	56672
3319685	56672
3381879	283208
3743306	10462
3529237	10202
2686213	11259
2686324	11259
2686314	11259
2686310	11259
2686312	11259
2686322	11259
2686316	11259
2686318	11259
2686320	11259
2566586	80705
3539724	23224
2502762	55240
2608156	51095
2655688	1981
3846982	148022
2680046	56999
3659888	55027
3035223	79778
2890756	2324
3536905	3895
3017547	55904
2699621	5352
2699564	5352
2344393	5567
3656855	84148
2979871	23345
3323052	89797
3735478	8877
3907072	140730
3549381	341947
2461531	359948
3816475	360200
3229478	360203
2346074	284695
3779207	2774
2715749	2868
3830065	3249
3592054	140691
2436985	6464
3236538	10557
2402601	91544
3242353	1390
3908149	23613
2914820	594
3158609	51160
2454343	343035
2383639	339501
2738697	113612
3262535	119391
2502842	140738
2346657	284697
4005564	3614
3675020	8786
4012868	51132
2692319	111
2939469	221749
3258357	340665
2747454	345062
3610611	91947
4039068	91947
